X	Y	Species	Type	Dbh	Height	vigorous	sawlog	YearsInfested	Growth	treeclass
115.399	157.19	Amabilis_Fir	Sapling	0.548431	2.32299	0	1	0	4	0
14.5203	60.9131	Black_Cottonwood	Sapling	0.545288	2.04446	0	1	0	12.4	0
141.315	83.2825	Trembling_Aspen	Sapling	0.539429	1.86055	0	0	1	7.9	0
146.924	32.7332	Amabilis_Fir	Sapling	0.538849	2.30627	0	1	0	9.1	0
58.9783	10.2295	Paper_Birch	Sapling	0.538544	1.99076	1	1	3	3.4	0
119.995	29.6753	Amabilis_Fir	Sapling	0.536987	2.30302	0	0	0	11.1	0
101.288	38.9648	Paper_Birch	Sapling	0.53653	1.98839	0	1	3	9.7	0
90.7227	121.198	Hybrid_Spruce	Sapling	0.535553	1.72094	0	1	0	11.1	0
44.9829	160.004	Subalpine_Fir	Sapling	0.526978	1.87852	0	1	0	0.5	0
98.2178	112.848	Western_Hemlock	Sapling	0.525116	2.2823	0	1	5	4.5	0
98.2422	157.074	Western_Redcedar	Sapling	0.519501	2.26289	1	1	5	10.2	0
163.068	101.776	Western_Redcedar	Sapling	0.513916	2.25323	1	1	3	13.3	0
43.2678	101.447	Paper_Birch	Sapling	0.510437	1.95767	1	1	1	3.8	0
131.604	131.256	Lodgepole_Pine	Sapling	0.497559	2.13726	0	0	1	11.6	0
181.238	143.158	Lodgepole_Pine	Sapling	0.497375	2.13698	0	1	5	6.5	0
4.88281	122.552	Western_Redcedar	Sapling	0.490051	2.21193	1	1	2	5.1	0
98.8098	2.76489	Hybrid_Spruce	Sapling	0.487579	1.68791	0	1	5	6.2	0
23.1323	5.62744	Subalpine_Fir	Sapling	0.47525	1.82708	0	0	0	9.2	0
74.4629	169.391	Paper_Birch	Sapling	0.472229	1.91264	1	0	2	3.1	0
68.7256	115.643	Paper_Birch	Sapling	0.467133	1.90662	1	0	1	7.8	0
125.305	70.2698	Trembling_Aspen	Sapling	0.466827	1.79237	0	0	0	9.5	0
113.647	128.662	Western_Redcedar	Sapling	0.466644	2.17135	0	1	5	11.9	0
33.9478	156.75	Black_Cottonwood	Sapling	0.460266	1.9373	0	0	3	8.1	0
153.906	135.333	Hybrid_Spruce	Sapling	0.456757	1.66666	1	1	1	3.2	0
144	22.7905	Western_Hemlock	Sapling	0.450836	2.15229	0	1	0	11.9	0
13.7878	4.45557	Western_Redcedar	Sapling	0.440552	2.12606	1	0	4	7	0
8.30078	33.0322	Western_Hemlock	Sapling	0.435669	2.12567	1	1	3	14.2	0
199.139	177.905	Trembling_Aspen	Sapling	0.428986	1.75677	0	0	1	5.9	0
140.277	161.493	Black_Cottonwood	Sapling	0.424652	1.89228	0	0	3	3.1	0
31.4209	186.853	Trembling_Aspen	Sapling	0.418823	1.7472	1	1	1	0.2	0
169.855	85.144	Trembling_Aspen	Sapling	0.415985	1.74452	1	1	4	9.2	0
117.725	13.2385	Trembling_Aspen	Sapling	0.399994	1.72946	0	0	3	9.9	0
132.33	119.94	Western_Hemlock	Sapling	0.395264	2.05462	0	0	4	8.8	0
0.610352	157.44	Western_Hemlock	Sapling	0.376617	2.02177	0	1	3	9.1	0
38.6963	153.412	Subalpine_Fir	Sapling	0.375977	1.72808	0	1	0	1.8	0
183.545	71.4294	Amabilis_Fir	Sapling	0.365417	2.00203	0	0	0	9.1	0
143.28	29.9011	Subalpine_Fir	Sapling	0.355499	1.70762	0	1	0	5.5	0
139.886	110.84	Hybrid_Spruce	Sapling	0.351074	1.59371	0	1	0	3.5	0
191.876	14.5325	Paper_Birch	Sapling	0.350891	1.76913	0	0	5	4.5	0
104.987	3.17993	Paper_Birch	Sapling	0.350769	1.76899	0	1	0	9.1	0
158.02	156.549	Lodgepole_Pine	Sapling	0.346497	1.90056	1	0	5	2.7	0
124.615	22.2351	Lodgepole_Pine	Sapling	0.34201	1.8935	0	0	3	3.7	0
104.419	117.303	Trembling_Aspen	Sapling	0.330597	1.66399	0	1	3	9.1	0
159.052	169.208	Amabilis_Fir	Sapling	0.325073	1.93077	1	0	0	6.8	0
190.442	10.1807	Lodgepole_Pine	Sapling	0.321686	1.86149	0	0	0	8.6	0
153.43	125.781	Black_Cottonwood	Sapling	0.320953	1.76082	1	0	1	3.8	0
72.8882	57.0251	Western_Redcedar	Sapling	0.302948	1.88594	1	0	1	6.5	0
189.978	54.9561	Western_Hemlock	Sapling	0.299683	1.88584	0	0	0	8.9	0
40.7837	113.672	Trembling_Aspen	Sapling	0.283813	1.61976	0	0	5	6.4	0
173.566	38.9893	Lodgepole_Pine	Sapling	0.278931	1.79404	0	0	2	5.4	0
87.3291	169.293	Paper_Birch	Sapling	0.264435	1.66643	1	0	1	7.7	0
107.092	138.367	Amabilis_Fir	Sapling	0.261871	1.81879	0	1	0	2.3	0
121.844	77.3865	Amabilis_Fir	Sapling	0.261597	1.8183	0	0	0	5.5	0
24.115	63.385	Western_Redcedar	Sapling	0.25769	1.80652	0	0	5	7	0
2.44751	74.7803	Hybrid_Spruce	Sapling	0.254028	1.52655	0	1	3	10.8	0
192.102	137.518	Paper_Birch	Sapling	0.251312	1.65081	0	0	1	9.8	0
99.1211	10.5957	Subalpine_Fir	Sapling	0.250061	1.60202	0	1	0	9.3	0
77.9907	31.0547	Western_Redcedar	Sapling	0.246674	1.78715	1	0	0	8.5	0
164.111	28.6133	Western_Redcedar	Sapling	0.232513	1.76224	1	1	0	1.3	0
187.921	151.587	Subalpine_Fir	Sapling	0.231628	1.58352	0	0	0	6	0
118.353	33.5266	Black_Cottonwood	Sapling	0.231476	1.64688	0	0	3	10.8	0
20.1355	112.781	Subalpine_Fir	Sapling	0.230927	1.58282	0	0	0	12.7	0
48.645	185.901	Lodgepole_Pine	Sapling	0.229431	1.71574	1	1	5	3.6	0
34.436	0.750732	Subalpine_Fir	Sapling	0.224457	1.57632	0	1	0	5	0
153.68	63.7573	Hybrid_Spruce	Sapling	0.219574	1.50267	1	0	5	8.3	0
27.1057	79.6814	Trembling_Aspen	Sapling	0.208954	1.54886	1	1	1	10.4	0
165.167	64.2334	Western_Redcedar	Sapling	0.20813	1.71929	1	0	0	3	0
196.216	170.532	Lodgepole_Pine	Sapling	0.199738	1.66867	0	0	2	10.9	0
19.7205	37.6526	Hybrid_Spruce	Sapling	0.187897	1.48069	0	1	5	12.4	0
137.103	152.875	Western_Hemlock	Sapling	0.18454	1.68116	0	0	0	3.4	0
139.874	83.4656	Hybrid_Spruce	Sapling	0.178741	1.47434	0	0	0	4.7	0
191.901	43.8843	Western_Hemlock	Sapling	0.172394	1.65948	0	1	5	10.3	0
123.56	78.5156	Lodgepole_Pine	Sapling	0.172089	1.62477	0	0	2	0.9	0
164.062	90.7227	Paper_Birch	Sapling	0.16925	1.55294	1	1	2	8.4	0
156.311	64.3677	Paper_Birch	Sapling	0.163361	1.5459	1	0	0	6.2	0
61.7432	78.9673	Paper_Birch	Sapling	0.158295	1.53984	1	1	3	3	0
80.3467	145.477	Trembling_Aspen	Sapling	0.154327	1.497	1	0	5	4.2	0
162.903	96.2952	Lodgepole_Pine	Sapling	0.15097	1.5912	1	0	4	3.3	0
4.64478	140.503	Amabilis_Fir	Sapling	0.144775	1.61012	0	1	0	3.6	0
170.764	12.9761	Subalpine_Fir	Sapling	0.139954	1.49133	0	0	0	6.6	0
92.9688	6.97021	Black_Cottonwood	Sapling	0.121399	1.50609	1	0	0	7.9	0
145.88	86.7188	Subalpine_Fir	Sapling	0.120972	1.4722	0	0	0	5.5	0
0.506592	181.195	Amabilis_Fir	Sapling	0.119904	1.5656	0	1	0	7	0
171.936	191.76	Subalpine_Fir	Sapling	0.118103	1.46931	0	1	0	6.7	0
71.7957	163.202	Hybrid_Spruce	Sapling	0.117188	1.43158	1	0	1	7.6	0
166.87	97.76	Subalpine_Fir	Sapling	0.116852	1.46805	0	0	0	7.9	0
86.1755	106.824	Hybrid_Spruce	Sapling	0.113159	1.42878	1	0	0	10.1	0
25.6775	39.8132	Black_Cottonwood	Sapling	0.1961609	1.47371	1	1	0	8.9	0
4.77905	127.905	Subalpine_Fir	Sapling	0.1861511	1.43708	0	1	0	13.6	0
162.177	90.2039	Western_Hemlock	Sapling	0.1767822	1.48825	1	0	5	10.2	0
65.9119	42.3889	Black_Cottonwood	Sapling	0.73761	1.44494	1	0	2	10.1	0
125.366	39.9475	Paper_Birch	Sapling	0.1650024	1.42811	0	0	1	4.2	0
136.23	47.229	Hybrid_Spruce	Sapling	0.1601501	1.3919	0	0	3	6.7	0
118.652	119.257	Lodgepole_Pine	Sapling	0.487366	1.42809	0	0	3	9.8	0
161.499	115.997	Black_Cottonwood	Sapling	0.427551	1.40507	1	0	1	2.6	0
166.156	132.892	Trembling_Aspen	Sapling	0.366211	1.38495	1	1	2	8.7	0
8.94775	16.8579	Trembling_Aspen	Sapling	0.343323	1.38277	0	1	0	11.4	0
55.5359	73.0652	Black_Cottonwood	Sapling	0.194702	1.37509	1	1	1	3.2	0
113.08	77.5452	Black_Cottonwood	Sapling	0.106201	1.36369	0	1	0	7.5	0
152.875	118.848	Paper_Birch	Sapling	0.100708	1.36212	1	1	4	6.9	0
